Date,IsHoliday,Month,Day,Hour,Minute,DayOfWeek,Season,Daylight time,Hora,EPV
10/4/2016 14:15,0,10,4,14,15,3,Autumn,summer-time,14:15,202.655
10/4/2016 14:30,0,10,4,14,30,3,Autumn,summer-time,14:30,183.5
10/4/2016 14:45,0,10,4,14,45,3,Autumn,summer-time,14:45,164.345
10/4/2016 15:00,0,10,4,15,0,3,Autumn,summer-time,15:0,145.19
10/4/2016 15:15,0,10,4,15,15,3,Autumn,summer-time,15:15,130.3425
10/4/2016 15:30,0,10,4,15,30,3,Autumn,summer-time,15:30,115.495
10/4/2016 15:45,0,10,4,15,45,3,Autumn,summer-time,15:45,100.6475
10/4/2016 16:00,0,10,4,16,0,3,Autumn,summer-time,16:0,85.8
10/4/2016 16:15,0,10,4,16,15,3,Autumn,summer-time,16:15,65.585
10/4/2016 16:30,0,10,4,16,30,3,Autumn,summer-time,16:30,45.37
10/4/2016 16:45,0,10,4,16,45,3,Autumn,summer-time,16:45,25.155
10/4/2016 17:00,0,10,4,17,0,3,Autumn,summer-time,17:0,4.94
10/4/2016 17:15,0,10,4,17,15,3,Autumn,summer-time,17:15,4.48
10/4/2016 17:30,0,10,4,17,30,3,Autumn,summer-time,17:30,4.02
10/4/2016 17:45,0,10,4,17,45,3,Autumn,summer-time,17:45,3.56
10/4/2016 18:00,0,10,4,18,0,3,Autumn,summer-time,18:0,3.1
10/4/2016 18:15,0,10,4,18,15,3,Autumn,summer-time,18:15,2.325
10/4/2016 18:30,0,10,4,18,30,3,Autumn,summer-time,18:30,1.55
10/4/2016 18:45,0,10,4,18,45,3,Autumn,summer-time,18:45,0.775
10/4/2016 19:00,0,10,4,19,0,3,Autumn,summer-time,19:0,0
10/4/2016 19:15,0,10,4,19,15,3,Autumn,summer-time,19:15,0
10/4/2016 19:30,0,10,4,19,30,3,Autumn,summer-time,19:30,0
10/4/2016 19:45,0,10,4,19,45,3,Autumn,summer-time,19:45,0
10/4/2016 20:00,0,10,4,20,0,3,Autumn,summer-time,20:0,0
10/4/2016 20:15,0,10,4,20,15,3,Autumn,summer-time,20:15,0
10/4/2016 20:30,0,10,4,20,30,3,Autumn,summer-time,20:30,0
10/4/2016 20:45,0,10,4,20,45,3,Autumn,summer-time,20:45,0
10/4/2016 21:00,0,10,4,21,0,3,Autumn,summer-time,21:0,0
10/4/2016 21:15,0,10,4,21,15,3,Autumn,summer-time,21:15,0
10/4/2016 21:30,0,10,4,21,30,3,Autumn,summer-time,21:30,0
10/4/2016 21:45,0,10,4,21,45,3,Autumn,summer-time,21:45,0
10/4/2016 22:00,0,10,4,22,0,3,Autumn,summer-time,22:0,0
10/4/2016 22:15,0,10,4,22,15,3,Autumn,summer-time,22:15,0
10/4/2016 22:30,0,10,4,22,30,3,Autumn,summer-time,22:30,0
10/4/2016 22:45,0,10,4,22,45,3,Autumn,summer-time,22:45,0
10/4/2016 23:00,0,10,4,23,0,3,Autumn,summer-time,23:0,0
10/4/2016 23:15,0,10,4,23,15,3,Autumn,summer-time,23:15,0
10/4/2016 23:30,0,10,4,23,30,3,Autumn,summer-time,23:30,0
10/4/2016 23:45,0,10,4,23,45,3,Autumn,summer-time,23:45,0
10/5/2016 0:00,1,10,5,0,0,4,Autumn,summer-time,0:0,0
10/5/2016 0:15,1,10,5,0,15,4,Autumn,summer-time,0:15,0
10/5/2016 0:30,1,10,5,0,30,4,Autumn,summer-time,0:30,0
10/5/2016 0:45,1,10,5,0,45,4,Autumn,summer-time,0:45,0
10/5/2016 1:00,1,10,5,1,0,4,Autumn,summer-time,1:0,0
10/5/2016 1:15,1,10,5,1,15,4,Autumn,summer-time,1:15,0
10/5/2016 1:30,1,10,5,1,30,4,Autumn,summer-time,1:30,0
10/5/2016 1:45,1,10,5,1,45,4,Autumn,summer-time,1:45,0
10/5/2016 2:00,1,10,5,2,0,4,Autumn,summer-time,2:0,0
10/5/2016 2:15,1,10,5,2,15,4,Autumn,summer-time,2:15,0
10/5/2016 2:30,1,10,5,2,30,4,Autumn,summer-time,2:30,0
10/5/2016 2:45,1,10,5,2,45,4,Autumn,summer-time,2:45,0
10/5/2016 3:00,1,10,5,3,0,4,Autumn,summer-time,3:0,0
10/5/2016 3:15,1,10,5,3,15,4,Autumn,summer-time,3:15,0
10/5/2016 3:30,1,10,5,3,30,4,Autumn,summer-time,3:30,0
10/5/2016 3:45,1,10,5,3,45,4,Autumn,summer-time,3:45,0
10/5/2016 4:00,1,10,5,4,0,4,Autumn,summer-time,4:0,0
10/5/2016 4:15,1,10,5,4,15,4,Autumn,summer-time,4:15,0
10/5/2016 4:30,1,10,5,4,30,4,Autumn,summer-time,4:30,0
10/5/2016 4:45,1,10,5,4,45,4,Autumn,summer-time,4:45,0
10/5/2016 5:00,1,10,5,5,0,4,Autumn,summer-time,5:0,0
10/5/2016 5:15,1,10,5,5,15,4,Autumn,summer-time,5:15,0
10/5/2016 5:30,1,10,5,5,30,4,Autumn,summer-time,5:30,0
10/5/2016 5:45,1,10,5,5,45,4,Autumn,summer-time,5:45,0
10/5/2016 6:00,1,10,5,6,0,4,Autumn,summer-time,6:0,0
10/5/2016 6:15,1,10,5,6,15,4,Autumn,summer-time,6:15,0.855
10/5/2016 6:30,1,10,5,6,30,4,Autumn,summer-time,6:30,1.71
10/5/2016 6:45,1,10,5,6,45,4,Autumn,summer-time,6:45,2.565
10/5/2016 7:00,1,10,5,7,0,4,Autumn,summer-time,7:0,3.42
10/5/2016 7:15,1,10,5,7,15,4,Autumn,summer-time,7:15,19.9325
10/5/2016 7:30,1,10,5,7,30,4,Autumn,summer-time,7:30,36.445
10/5/2016 7:45,1,10,5,7,45,4,Autumn,summer-time,7:45,52.9575
10/5/2016 8:00,1,10,5,8,0,4,Autumn,summer-time,8:0,69.47
10/5/2016 8:15,1,10,5,8,15,4,Autumn,summer-time,8:15,86.7475
10/5/2016 8:30,1,10,5,8,30,4,Autumn,summer-time,8:30,104.025
10/5/2016 8:45,1,10,5,8,45,4,Autumn,summer-time,8:45,121.3025
10/5/2016 9:00,1,10,5,9,0,4,Autumn,summer-time,9:0,138.58
10/5/2016 9:15,1,10,5,9,15,4,Autumn,summer-time,9:15,151.9875
10/5/2016 9:30,1,10,5,9,30,4,Autumn,summer-time,9:30,165.395
10/5/2016 9:45,1,10,5,9,45,4,Autumn,summer-time,9:45,178.8025
10/5/2016 10:00,1,10,5,10,0,4,Autumn,summer-time,10:0,192.21
10/5/2016 10:15,1,10,5,10,15,4,Autumn,summer-time,10:15,200.965
10/5/2016 10:30,1,10,5,10,30,4,Autumn,summer-time,10:30,209.72
10/5/2016 10:45,1,10,5,10,45,4,Autumn,summer-time,10:45,218.475
10/5/2016 11:00,1,10,5,11,0,4,Autumn,summer-time,11:0,227.23
10/5/2016 11:15,1,10,5,11,15,4,Autumn,summer-time,11:15,231.435
10/5/2016 11:30,1,10,5,11,30,4,Autumn,summer-time,11:30,235.64
10/5/2016 11:45,1,10,5,11,45,4,Autumn,summer-time,11:45,239.845
10/5/2016 12:00,1,10,5,12,0,4,Autumn,summer-time,12:0,244.05
10/5/2016 12:15,1,10,5,12,15,4,Autumn,summer-time,12:15,243.7825
10/5/2016 12:30,1,10,5,12,30,4,Autumn,summer-time,12:30,243.515
10/5/2016 12:45,1,10,5,12,45,4,Autumn,summer-time,12:45,243.2475
10/5/2016 13:00,1,10,5,13,0,4,Autumn,summer-time,13:0,242.98
10/5/2016 13:15,1,10,5,13,15,4,Autumn,summer-time,13:15,238.2225
10/5/2016 13:30,1,10,5,13,30,4,Autumn,summer-time,13:30,233.465
10/5/2016 13:45,1,10,5,13,45,4,Autumn,summer-time,13:45,228.7075
10/5/2016 14:00,1,10,5,14,0,4,Autumn,summer-time,14:0,223.95
10/5/2016 14:15,1,10,5,14,15,4,Autumn,summer-time,14:15,214.835
10/5/2016 14:30,1,10,5,14,30,4,Autumn,summer-time,14:30,205.72
10/5/2016 14:45,1,10,5,14,45,4,Autumn,summer-time,14:45,196.605
10/5/2016 15:00,1,10,5,15,0,4,Autumn,summer-time,15:0,187.49
10/5/2016 15:15,1,10,5,15,15,4,Autumn,summer-time,15:15,174.135
10/5/2016 15:30,1,10,5,15,30,4,Autumn,summer-time,15:30,160.78
10/5/2016 15:45,1,10,5,15,45,4,Autumn,summer-time,15:45,147.425
10/5/2016 16:00,1,10,5,16,0,4,Autumn,summer-time,16:0,134.07
10/5/2016 16:15,1,10,5,16,15,4,Autumn,summer-time,16:15,117.03
10/5/2016 16:30,1,10,5,16,30,4,Autumn,summer-time,16:30,99.99
10/5/2016 16:45,1,10,5,16,45,4,Autumn,summer-time,16:45,82.95
10/5/2016 17:00,1,10,5,17,0,4,Autumn,summer-time,17:0,65.91
10/5/2016 17:15,1,10,5,17,15,4,Autumn,summer-time,17:15,50.0475
10/5/2016 17:30,1,10,5,17,30,4,Autumn,summer-time,17:30,34.185
10/5/2016 17:45,1,10,5,17,45,4,Autumn,summer-time,17:45,18.3225
10/5/2016 18:00,1,10,5,18,0,4,Autumn,summer-time,18:0,2.46
10/5/2016 18:15,1,10,5,18,15,4,Autumn,summer-time,18:15,1.845
10/5/2016 18:30,1,10,5,18,30,4,Autumn,summer-time,18:30,1.23
10/5/2016 18:45,1,10,5,18,45,4,Autumn,summer-time,18:45,0.615
10/5/2016 19:00,1,10,5,19,0,4,Autumn,summer-time,19:0,0
10/5/2016 19:15,1,10,5,19,15,4,Autumn,summer-time,19:15,0
10/5/2016 19:30,1,10,5,19,30,4,Autumn,summer-time,19:30,0
10/5/2016 19:45,1,10,5,19,45,4,Autumn,summer-time,19:45,0
10/5/2016 20:00,1,10,5,20,0,4,Autumn,summer-time,20:0,0
10/5/2016 20:15,1,10,5,20,15,4,Autumn,summer-time,20:15,0
10/5/2016 20:30,1,10,5,20,30,4,Autumn,summer-time,20:30,0
10/5/2016 20:45,1,10,5,20,45,4,Autumn,summer-time,20:45,0
10/5/2016 21:00,1,10,5,21,0,4,Autumn,summer-time,21:0,0
10/5/2016 21:15,1,10,5,21,15,4,Autumn,summer-time,21:15,0
10/5/2016 21:30,1,10,5,21,30,4,Autumn,summer-time,21:30,0
10/5/2016 21:45,1,10,5,21,45,4,Autumn,summer-time,21:45,0
10/5/2016 22:00,1,10,5,22,0,4,Autumn,summer-time,22:0,0
10/5/2016 22:15,1,10,5,22,15,4,Autumn,summer-time,22:15,0
10/5/2016 22:30,1,10,5,22,30,4,Autumn,summer-time,22:30,0
10/5/2016 22:45,1,10,5,22,45,4,Autumn,summer-time,22:45,0
10/5/2016 23:00,1,10,5,23,0,4,Autumn,summer-time,23:0,0
10/5/2016 23:15,1,10,5,23,15,4,Autumn,summer-time,23:15,0
10/5/2016 23:30,1,10,5,23,30,4,Autumn,summer-time,23:30,0
10/5/2016 23:45,1,10,5,23,45,4,Autumn,summer-time,23:45,0
10/6/2016 0:00,0,10,6,0,0,5,Autumn,summer-time,0:0,0
10/6/2016 0:15,0,10,6,0,15,5,Autumn,summer-time,0:15,0
10/6/2016 0:30,0,10,6,0,30,5,Autumn,summer-time,0:30,0
10/6/2016 0:45,0,10,6,0,45,5,Autumn,summer-time,0:45,0
10/6/2016 1:00,0,10,6,1,0,5,Autumn,summer-time,1:0,0
10/6/2016 1:15,0,10,6,1,15,5,Autumn,summer-time,1:15,0
10/6/2016 1:30,0,10,6,1,30,5,Autumn,summer-time,1:30,0
10/6/2016 1:45,0,10,6,1,45,5,Autumn,summer-time,1:45,0
10/6/2016 2:00,0,10,6,2,0,5,Autumn,summer-time,2:0,0
10/6/2016 2:15,0,10,6,2,15,5,Autumn,summer-time,2:15,0
10/6/2016 2:30,0,10,6,2,30,5,Autumn,summer-time,2:30,0
10/6/2016 2:45,0,10,6,2,45,5,Autumn,summer-time,2:45,0
10/6/2016 3:00,0,10,6,3,0,5,Autumn,summer-time,3:0,0
10/6/2016 3:15,0,10,6,3,15,5,Autumn,summer-time,3:15,0
10/6/2016 3:30,0,10,6,3,30,5,Autumn,summer-time,3:30,0
10/6/2016 3:45,0,10,6,3,45,5,Autumn,summer-time,3:45,0
10/6/2016 4:00,0,10,6,4,0,5,Autumn,summer-time,4:0,0
10/6/2016 4:15,0,10,6,4,15,5,Autumn,summer-time,4:15,0
10/6/2016 4:30,0,10,6,4,30,5,Autumn,summer-time,4:30,0
10/6/2016 4:45,0,10,6,4,45,5,Autumn,summer-time,4:45,0
10/6/2016 5:00,0,10,6,5,0,5,Autumn,summer-time,5:0,0
10/6/2016 5:15,0,10,6,5,15,5,Autumn,summer-time,5:15,0
10/6/2016 5:30,0,10,6,5,30,5,Autumn,summer-time,5:30,0
10/6/2016 5:45,0,10,6,5,45,5,Autumn,summer-time,5:45,0
10/6/2016 6:00,0,10,6,6,0,5,Autumn,summer-time,6:0,0
10/6/2016 6:15,0,10,6,6,15,5,Autumn,summer-time,6:15,0.795
10/6/2016 6:30,0,10,6,6,30,5,Autumn,summer-time,6:30,1.59
10/6/2016 6:45,0,10,6,6,45,5,Autumn,summer-time,6:45,2.385
10/6/2016 7:00,0,10,6,7,0,5,Autumn,summer-time,7:0,3.18
10/6/2016 7:15,0,10,6,7,15,5,Autumn,summer-time,7:15,19.865
10/6/2016 7:30,0,10,6,7,30,5,Autumn,summer-time,7:30,36.55
10/6/2016 7:45,0,10,6,7,45,5,Autumn,summer-time,7:45,53.235
10/6/2016 8:00,0,10,6,8,0,5,Autumn,summer-time,8:0,69.92
10/6/2016 8:15,0,10,6,8,15,5,Autumn,summer-time,8:15,87.305
10/6/2016 8:30,0,10,6,8,30,5,Autumn,summer-time,8:30,104.69
10/6/2016 8:45,0,10,6,8,45,5,Autumn,summer-time,8:45,122.075
10/6/2016 9:00,0,10,6,9,0,5,Autumn,summer-time,9:0,139.46
10/6/2016 9:15,0,10,6,9,15,5,Autumn,summer-time,9:15,152.885
10/6/2016 9:30,0,10,6,9,30,5,Autumn,summer-time,9:30,166.31
10/6/2016 9:45,0,10,6,9,45,5,Autumn,summer-time,9:45,179.735
10/6/2016 10:00,0,10,6,10,0,5,Autumn,summer-time,10:0,193.16
10/6/2016 10:15,0,10,6,10,15,5,Autumn,summer-time,10:15,201.8575
10/6/2016 10:30,0,10,6,10,30,5,Autumn,summer-time,10:30,210.555
10/6/2016 10:45,0,10,6,10,45,5,Autumn,summer-time,10:45,219.2525
10/6/2016 11:00,0,10,6,11,0,5,Autumn,summer-time,11:0,227.95
10/6/2016 11:15,0,10,6,11,15,5,Autumn,summer-time,11:15,231.9825
10/6/2016 11:30,0,10,6,11,30,5,Autumn,summer-time,11:30,236.015
10/6/2016 11:45,0,10,6,11,45,5,Autumn,summer-time,11:45,240.0475
10/6/2016 12:00,0,10,6,12,0,5,Autumn,summer-time,12:0,244.08
10/6/2016 12:15,0,10,6,12,15,5,Autumn,summer-time,12:15,243.6425
10/6/2016 12:30,0,10,6,12,30,5,Autumn,summer-time,12:30,243.205
10/6/2016 12:45,0,10,6,12,45,5,Autumn,summer-time,12:45,242.7675
10/6/2016 13:00,0,10,6,13,0,5,Autumn,summer-time,13:0,242.33
10/6/2016 13:15,0,10,6,13,15,5,Autumn,summer-time,13:15,237.615
10/6/2016 13:30,0,10,6,13,30,5,Autumn,summer-time,13:30,232.9
10/6/2016 13:45,0,10,6,13,45,5,Autumn,summer-time,13:45,228.185
10/6/2016 14:00,0,10,6,14,0,5,Autumn,summer-time,14:0,223.47
10/6/2016 14:15,0,10,6,14,15,5,Autumn,summer-time,14:15,214.4175
10/6/2016 14:30,0,10,6,14,30,5,Autumn,summer-time,14:30,205.365
10/6/2016 14:45,0,10,6,14,45,5,Autumn,summer-time,14:45,196.3125
10/6/2016 15:00,0,10,6,15,0,5,Autumn,summer-time,15:0,187.26
10/6/2016 15:15,0,10,6,15,15,5,Autumn,summer-time,15:15,173.96
10/6/2016 15:30,0,10,6,15,30,5,Autumn,summer-time,15:30,160.66
10/6/2016 15:45,0,10,6,15,45,5,Autumn,summer-time,15:45,147.36
10/6/2016 16:00,0,10,6,16,0,5,Autumn,summer-time,16:0,134.06
10/6/2016 16:15,0,10,6,16,15,5,Autumn,summer-time,16:15,117.13
10/6/2016 16:30,0,10,6,16,30,5,Autumn,summer-time,16:30,100.2
10/6/2016 16:45,0,10,6,16,45,5,Autumn,summer-time,16:45,83.27
10/6/2016 17:00,0,10,6,17,0,5,Autumn,summer-time,17:0,66.34
10/6/2016 17:15,0,10,6,17,15,5,Autumn,summer-time,17:15,49.8925
10/6/2016 17:30,0,10,6,17,30,5,Autumn,summer-time,17:30,33.445
10/6/2016 17:45,0,10,6,17,45,5,Autumn,summer-time,17:45,16.9975
10/6/2016 18:00,0,10,6,18,0,5,Autumn,summer-time,18:0,0.55
10/6/2016 18:15,0,10,6,18,15,5,Autumn,summer-time,18:15,0.4125
10/6/2016 18:30,0,10,6,18,30,5,Autumn,summer-time,18:30,0.275
10/6/2016 18:45,0,10,6,18,45,5,Autumn,summer-time,18:45,0.1375
10/6/2016 19:00,0,10,6,19,0,5,Autumn,summer-time,19:0,0
10/6/2016 19:15,0,10,6,19,15,5,Autumn,summer-time,19:15,0
10/6/2016 19:30,0,10,6,19,30,5,Autumn,summer-time,19:30,0
10/6/2016 19:45,0,10,6,19,45,5,Autumn,summer-time,19:45,0
10/6/2016 20:00,0,10,6,20,0,5,Autumn,summer-time,20:0,0
10/6/2016 20:15,0,10,6,20,15,5,Autumn,summer-time,20:15,0
10/6/2016 20:30,0,10,6,20,30,5,Autumn,summer-time,20:30,0
10/6/2016 20:45,0,10,6,20,45,5,Autumn,summer-time,20:45,0
10/6/2016 21:00,0,10,6,21,0,5,Autumn,summer-time,21:0,0
10/6/2016 21:15,0,10,6,21,15,5,Autumn,summer-time,21:15,0
10/6/2016 21:30,0,10,6,21,30,5,Autumn,summer-time,21:30,0
10/6/2016 21:45,0,10,6,21,45,5,Autumn,summer-time,21:45,0
10/6/2016 22:00,0,10,6,22,0,5,Autumn,summer-time,22:0,0
10/6/2016 22:15,0,10,6,22,15,5,Autumn,summer-time,22:15,0
10/6/2016 22:30,0,10,6,22,30,5,Autumn,summer-time,22:30,0
10/6/2016 22:45,0,10,6,22,45,5,Autumn,summer-time,22:45,0
10/6/2016 23:00,0,10,6,23,0,5,Autumn,summer-time,23:0,0
10/6/2016 23:15,0,10,6,23,15,5,Autumn,summer-time,23:15,0
10/6/2016 23:30,0,10,6,23,30,5,Autumn,summer-time,23:30,0
10/6/2016 23:45,0,10,6,23,45,5,Autumn,summer-time,23:45,0
10/7/2016 0:00,0,10,7,0,0,6,Autumn,summer-time,0:0,0
10/7/2016 0:15,0,10,7,0,15,6,Autumn,summer-time,0:15,0
10/7/2016 0:30,0,10,7,0,30,6,Autumn,summer-time,0:30,0
10/7/2016 0:45,0,10,7,0,45,6,Autumn,summer-time,0:45,0
10/7/2016 1:00,0,10,7,1,0,6,Autumn,summer-time,1:0,0
10/7/2016 1:15,0,10,7,1,15,6,Autumn,summer-time,1:15,0
10/7/2016 1:30,0,10,7,1,30,6,Autumn,summer-time,1:30,0
10/7/2016 1:45,0,10,7,1,45,6,Autumn,summer-time,1:45,0
10/7/2016 2:00,0,10,7,2,0,6,Autumn,summer-time,2:0,0
10/7/2016 2:15,0,10,7,2,15,6,Autumn,summer-time,2:15,0
10/7/2016 2:30,0,10,7,2,30,6,Autumn,summer-time,2:30,0
10/7/2016 2:45,0,10,7,2,45,6,Autumn,summer-time,2:45,0
10/7/2016 3:00,0,10,7,3,0,6,Autumn,summer-time,3:0,0
10/7/2016 3:15,0,10,7,3,15,6,Autumn,summer-time,3:15,0
10/7/2016 3:30,0,10,7,3,30,6,Autumn,summer-time,3:30,0
10/7/2016 3:45,0,10,7,3,45,6,Autumn,summer-time,3:45,0
10/7/2016 4:00,0,10,7,4,0,6,Autumn,summer-time,4:0,0
10/7/2016 4:15,0,10,7,4,15,6,Autumn,summer-time,4:15,0
10/7/2016 4:30,0,10,7,4,30,6,Autumn,summer-time,4:30,0
10/7/2016 4:45,0,10,7,4,45,6,Autumn,summer-time,4:45,0
10/7/2016 5:00,0,10,7,5,0,6,Autumn,summer-time,5:0,0
10/7/2016 5:15,0,10,7,5,15,6,Autumn,summer-time,5:15,0
10/7/2016 5:30,0,10,7,5,30,6,Autumn,summer-time,5:30,0
10/7/2016 5:45,0,10,7,5,45,6,Autumn,summer-time,5:45,0
10/7/2016 6:00,0,10,7,6,0,6,Autumn,summer-time,6:0,0
10/7/2016 6:15,0,10,7,6,15,6,Autumn,summer-time,6:15,0.725
10/7/2016 6:30,0,10,7,6,30,6,Autumn,summer-time,6:30,1.45
10/7/2016 6:45,0,10,7,6,45,6,Autumn,summer-time,6:45,2.175
10/7/2016 7:00,0,10,7,7,0,6,Autumn,summer-time,7:0,2.9
10/7/2016 7:15,0,10,7,7,15,6,Autumn,summer-time,7:15,19.6275
10/7/2016 7:30,0,10,7,7,30,6,Autumn,summer-time,7:30,36.355
10/7/2016 7:45,0,10,7,7,45,6,Autumn,summer-time,7:45,53.0825
10/7/2016 8:00,0,10,7,8,0,6,Autumn,summer-time,8:0,69.81
10/7/2016 8:15,0,10,7,8,15,6,Autumn,summer-time,8:15,87.245
10/7/2016 8:30,0,10,7,8,30,6,Autumn,summer-time,8:30,104.68
10/7/2016 8:45,0,10,7,8,45,6,Autumn,summer-time,8:45,122.115
10/7/2016 9:00,0,10,7,9,0,6,Autumn,summer-time,9:0,139.55
10/7/2016 9:15,0,10,7,9,15,6,Autumn,summer-time,9:15,153.0825
10/7/2016 9:30,0,10,7,9,30,6,Autumn,summer-time,9:30,166.615
10/7/2016 9:45,0,10,7,9,45,6,Autumn,summer-time,9:45,180.1475
10/7/2016 10:00,0,10,7,10,0,6,Autumn,summer-time,10:0,193.68
10/7/2016 10:15,0,10,7,10,15,6,Autumn,summer-time,10:15,202.19
10/7/2016 10:30,0,10,7,10,30,6,Autumn,summer-time,10:30,210.7
10/7/2016 10:45,0,10,7,10,45,6,Autumn,summer-time,10:45,219.21
10/7/2016 11:00,0,10,7,11,0,6,Autumn,summer-time,11:0,227.72
10/7/2016 11:15,0,10,7,11,15,6,Autumn,summer-time,11:15,231.5875
10/7/2016 11:30,0,10,7,11,30,6,Autumn,summer-time,11:30,235.455
10/7/2016 11:45,0,10,7,11,45,6,Autumn,summer-time,11:45,239.3225
10/7/2016 12:00,0,10,7,12,0,6,Autumn,summer-time,12:0,243.19
10/7/2016 12:15,0,10,7,12,15,6,Autumn,summer-time,12:15,242.575
10/7/2016 12:30,0,10,7,12,30,6,Autumn,summer-time,12:30,241.96
10/7/2016 12:45,0,10,7,12,45,6,Autumn,summer-time,12:45,241.345
10/7/2016 13:00,0,10,7,13,0,6,Autumn,summer-time,13:0,240.73
10/7/2016 13:15,0,10,7,13,15,6,Autumn,summer-time,13:15,235.9925
10/7/2016 13:30,0,10,7,13,30,6,Autumn,summer-time,13:30,231.255
10/7/2016 13:45,0,10,7,13,45,6,Autumn,summer-time,13:45,226.5175
10/7/2016 14:00,0,10,7,14,0,6,Autumn,summer-time,14:0,221.78
10/7/2016 14:15,0,10,7,14,15,6,Autumn,summer-time,14:15,212.7825
10/7/2016 14:30,0,10,7,14,30,6,Autumn,summer-time,14:30,203.785
10/7/2016 14:45,0,10,7,14,45,6,Autumn,summer-time,14:45,194.7875
10/7/2016 15:00,0,10,7,15,0,6,Autumn,summer-time,15:0,185.79
10/7/2016 15:15,0,10,7,15,15,6,Autumn,summer-time,15:15,172.54
10/7/2016 15:30,0,10,7,15,30,6,Autumn,summer-time,15:30,159.29
10/7/2016 15:45,0,10,7,15,45,6,Autumn,summer-time,15:45,146.04
10/7/2016 16:00,0,10,7,16,0,6,Autumn,summer-time,16:0,132.79
10/7/2016 16:15,0,10,7,16,15,6,Autumn,summer-time,16:15,115.795
10/7/2016 16:30,0,10,7,16,30,6,Autumn,summer-time,16:30,98.8
10/7/2016 16:45,0,10,7,16,45,6,Autumn,summer-time,16:45,81.805
10/7/2016 17:00,0,10,7,17,0,6,Autumn,summer-time,17:0,64.81
10/7/2016 17:15,0,10,7,17,15,6,Autumn,summer-time,17:15,48.6825
10/7/2016 17:30,0,10,7,17,30,6,Autumn,summer-time,17:30,32.555
10/7/2016 17:45,0,10,7,17,45,6,Autumn,summer-time,17:45,16.4275
10/7/2016 18:00,0,10,7,18,0,6,Autumn,summer-time,18:0,0.3
10/7/2016 18:15,0,10,7,18,15,6,Autumn,summer-time,18:15,0.225
10/7/2016 18:30,0,10,7,18,30,6,Autumn,summer-time,18:30,0.15
10/7/2016 18:45,0,10,7,18,45,6,Autumn,summer-time,18:45,0.075
10/7/2016 19:00,0,10,7,19,0,6,Autumn,summer-time,19:0,0
10/7/2016 19:15,0,10,7,19,15,6,Autumn,summer-time,19:15,0
10/7/2016 19:30,0,10,7,19,30,6,Autumn,summer-time,19:30,0
10/7/2016 19:45,0,10,7,19,45,6,Autumn,summer-time,19:45,0
10/7/2016 20:00,0,10,7,20,0,6,Autumn,summer-time,20:0,0
10/7/2016 20:15,0,10,7,20,15,6,Autumn,summer-time,20:15,0
10/7/2016 20:30,0,10,7,20,30,6,Autumn,summer-time,20:30,0
10/7/2016 20:45,0,10,7,20,45,6,Autumn,summer-time,20:45,0
10/7/2016 21:00,0,10,7,21,0,6,Autumn,summer-time,21:0,0
10/7/2016 21:15,0,10,7,21,15,6,Autumn,summer-time,21:15,0
10/7/2016 21:30,0,10,7,21,30,6,Autumn,summer-time,21:30,0
10/7/2016 21:45,0,10,7,21,45,6,Autumn,summer-time,21:45,0
10/7/2016 22:00,0,10,7,22,0,6,Autumn,summer-time,22:0,0
10/7/2016 22:15,0,10,7,22,15,6,Autumn,summer-time,22:15,0
10/7/2016 22:30,0,10,7,22,30,6,Autumn,summer-time,22:30,0
10/7/2016 22:45,0,10,7,22,45,6,Autumn,summer-time,22:45,0
10/7/2016 23:00,0,10,7,23,0,6,Autumn,summer-time,23:0,0
10/7/2016 23:15,0,10,7,23,15,6,Autumn,summer-time,23:15,0
10/7/2016 23:30,0,10,7,23,30,6,Autumn,summer-time,23:30,0
10/7/2016 23:45,0,10,7,23,45,6,Autumn,summer-time,23:45,0
10/8/2016 0:00,0,10,8,0,0,7,Autumn,summer-time,0:0,0
10/8/2016 0:15,0,10,8,0,15,7,Autumn,summer-time,0:15,0
10/8/2016 0:30,0,10,8,0,30,7,Autumn,summer-time,0:30,0
10/8/2016 0:45,0,10,8,0,45,7,Autumn,summer-time,0:45,0
10/8/2016 1:00,0,10,8,1,0,7,Autumn,summer-time,1:0,0
10/8/2016 1:15,0,10,8,1,15,7,Autumn,summer-time,1:15,0
10/8/2016 1:30,0,10,8,1,30,7,Autumn,summer-time,1:30,0
10/8/2016 1:45,0,10,8,1,45,7,Autumn,summer-time,1:45,0
10/8/2016 2:00,0,10,8,2,0,7,Autumn,summer-time,2:0,0
10/8/2016 2:15,0,10,8,2,15,7,Autumn,summer-time,2:15,0
10/8/2016 2:30,0,10,8,2,30,7,Autumn,summer-time,2:30,0
10/8/2016 2:45,0,10,8,2,45,7,Autumn,summer-time,2:45,0
10/8/2016 3:00,0,10,8,3,0,7,Autumn,summer-time,3:0,0
10/8/2016 3:15,0,10,8,3,15,7,Autumn,summer-time,3:15,0
10/8/2016 3:30,0,10,8,3,30,7,Autumn,summer-time,3:30,0
10/8/2016 3:45,0,10,8,3,45,7,Autumn,summer-time,3:45,0
10/8/2016 4:00,0,10,8,4,0,7,Autumn,summer-time,4:0,0
10/8/2016 4:15,0,10,8,4,15,7,Autumn,summer-time,4:15,0
10/8/2016 4:30,0,10,8,4,30,7,Autumn,summer-time,4:30,0
10/8/2016 4:45,0,10,8,4,45,7,Autumn,summer-time,4:45,0
